goods_nomenclature_item_id,productline_suffix,referenced_class,title,indent
9030000000,80,Heading,micro wave test machines,
9030000000,80,Heading,neutron detectors,
9030000000,80,Heading,noise level meters,
9030000000,80,Heading,nuclear radiation detecting and measuring instruments,
9030000000,80,Heading,ohmmeters,
9030000000,80,Heading,"oscilloscopes, oscillographs",
9030000000,80,Heading,"phase meters, frequency deviation and phase deciation meters",
9030000000,80,Heading,power ~measuring instruments,
9030000000,80,Heading,radiation apparatus,
9030000000,80,Heading,semi conductor ~machines and apparatus for - measuring or checking semiconductor wafers or devices,
9030000000,80,Heading,spectrum analysers,
9030000000,80,Heading,telemetering instruments and apparatus,
9030000000,80,Heading,voltmeters,
9030000000,80,Heading,wattmeters,
9031000000,80,Heading,alarms - gas,
9031000000,80,Heading,allergy testing devices,
9031000000,80,Heading,amplitude meters,
9031000000,80,Heading,bubble levels,
9031000000,80,Heading,contour measurers,
9031000000,80,Heading,"instruments and apparatus - levels, bubble",
9031000000,80,Heading,profile projectors,
9031000000,80,Heading,semi conductor ~machines and apparatus for - inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices,
9031000000,80,Heading,sensors,
9032000000,80,Heading,draught - regulators,
9032000000,80,Heading,humidity regulators,
9032000000,80,Heading,instruments and apparatus - for automatically controlling temperature,
9032000000,80,Heading,manostats,
9032000000,80,Heading,"numerical control units, automatic",
9032000000,80,Heading,regulators and control units,
9032000000,80,Heading,"temperature controllers (thermostats, etc)",
9032000000,80,Heading,thermostats and thermo regulators - electrical,
9032000000,80,Heading,thermostats and thermo regulators - mechanical (including those with electrical triggering device),
9032000000,80,Heading,"voltage regulators, automatic",
9033000000,80,Heading,thermocouples,
9101000000,80,Heading,pocket watches,
9101000000,80,Heading,stopwatches,
9101000000,80,Heading,watches,
9102000000,80,Heading,pocket watches,
9102000000,80,Heading,stop watches,
9102000000,80,Heading,watches,
9103000000,80,Heading,alarm clocks - with watch movements,
9103000000,80,Heading,clocks with watch movement,
9103000000,80,Heading,stop clocks,
9103000000,80,Heading,travel clocks,
9104000000,80,Heading,clocks other than with clock movement,
9104000000,80,Heading,instrumental panel clocks,
9105000000,80,Heading,alarm clocks - other than with watch movements,
9105000000,80,Heading,cuckoo clocks,
9105000000,80,Heading,stop clocks,
9105000000,80,Heading,travel clocks,
9106000000,80,Heading,parking meters,
9106000000,80,Heading,process timers,
9106000000,80,Heading,"recording apparatus, time",
9106000000,80,Heading,time recorders,
9106000000,80,Heading,time recording apparatus,
9106000000,80,Heading,time registers,
9107000000,80,Heading,"switches, time",
9107000000,80,Heading,time switches,
9108000000,80,Heading,"watch - movements, assembled",
9109000000,80,Heading,clocks - movements complete and assembled,
9110000000,80,Heading,clocks - incomplete assembled,
9110000000,80,Heading,clocks - movement complete unassembled or partly assembled,
9110000000,80,Heading,"watch - movements, unassembled",
9111000000,80,Heading,"cases, watch",
9111000000,80,Heading,"watch - cases, and parts of watch cases",
9112000000,80,Heading,"cases, clock",
9112000000,80,Heading,clocks - cases and parts of clock cases,
9114000000,80,Heading,clock parts,
9114000000,80,Heading,mainsprings,
9114000000,80,Heading,oscillators - quartz for watches,
9114000000,80,Heading,watchmakers' jewels,
9114000000,80,Heading,watch parts,
9200000000,80,Chapter,"instruments and apparatus - rules - instruments, musical - other",
9201000000,80,Heading,harpsichords,
9201000000,80,Heading,"keyboard instruments - stringed, not elsewhere specified or included",
9201000000,80,Heading,pianos,
9201000000,80,Heading,string musical instruments,
9202000000,80,Heading,harps,
9202000000,80,Heading,lyre,
9202000000,80,Heading,mandolin,
9202000000,80,Heading,string musical instruments,
9202000000,80,Heading,viola,
9202109000,80,Commodity,cellos,
9202109000,80,Commodity,double basses,
9202109000,80,Commodity,violas,
9202903000,80,Commodity,"guitars, acoustic",
9202903000,80,Commodity,"guitars, non-electric",
9202908000,80,Commodity,balalaikas,
9202908000,80,Commodity,banjos,
9202908000,80,Commodity,bouzoukis,
9202908000,80,Commodity,citterns,
9202908000,80,Commodity,harps,
9202908000,80,Commodity,lutes,
9202908000,80,Commodity,mandolins,
9202908000,80,Commodity,sitars,
9202908000,80,Commodity,ukeleles,
9205000000,80,Heading,bagpipes,
9205000000,80,Heading,clarinets,
9205000000,80,Heading,cornets - musical,
9205903000,80,Commodity,harmonicas,
9206000000,80,Heading,castanets,
9206000000,80,Heading,cymbals,
9206000000,80,Heading,"drums, musical",
9206000000,80,Heading,maracas,
9206000000,80,Heading,percussion musical instruments,
9206000000,80,Heading,xylophones,
9207000000,80,Heading,"instruments and apparatus - rules - instruments, musical - electro-magnetic, electro-static and electronic",
9207000000,80,Heading,"musical instruments, electromagnetic, electrostatic or electronic",
9207000000,80,Heading,"organs, musical",
9207901000,80,Commodity,"bass guitars, electric",
9207901000,80,Commodity,electric guitars,
9207901000,80,Commodity,"guitars, electric",
9208000000,80,Heading,musical boxes,
9208000000,80,Heading,rattles,
9208000000,80,Heading,"signalling whistles, etc",
9208000000,80,Heading,whistles,
9209000000,80,Heading,bellows - musical,
9209000000,80,Heading,metronomes,
9209000000,80,Heading,pitch pipes,
9209000000,80,Heading,tuning forks,
9300000000,80,Chapter,"weapons, armaments",
9301000000,80,Heading,anti tank guns,
9301000000,80,Heading,carbines - military,
9301000000,80,Heading,guided weapons launchers,
9301000000,80,Heading,guns - artillery,
9301000000,80,Heading,guns - howitzers,
9301000000,80,Heading,guns - machine (including machine pistols),
9301000000,80,Heading,howitzers,
9301000000,80,Heading,machine guns,
9301000000,80,Heading,machine pistols,
9301000000,80,Heading,mortars (weapons),
9301000000,80,Heading,projectors (missile),
9301000000,80,Heading,rockets - projectors and launchers,
9301000000,80,Heading,weapons guided missile launcher,
9302000000,80,Heading,pistols - firearms,
9303000000,80,Heading,carbines -sporting,
9303000000,80,Heading,guns - humane killers,
9303000000,80,Heading,guns - line throwing,
9303000000,80,Heading,guns - sporting,
9303000000,80,Heading,humane killers (guns),
9303000000,80,Heading,pistols - blank cartridge firing,
9303000000,80,Heading,shotguns,
9303000000,80,Heading,"sporting guns, rifles and carbines",
9303000000,80,Heading,very pistols,
9304000000,80,Heading,air rifles and air pistols,
9304000000,80,Heading,artillery weapons,
9304000000,80,Heading,"guns - air, gas or spring operated",
9304000000,80,Heading,paintball guns,
9304000000,80,Heading,"pistols - air, gas or spring operated",
9304000000,80,Heading,truncheons,
9305000000,80,Heading,catches safety,
9305000000,80,Heading,guns - parts,
9305000000,80,Heading,"gunstock blocks, wood",
9305000000,80,Heading,recoil absorbers,
9305000000,80,Heading,recoil mechanisms,
9305000000,80,Heading,"webbing slings, for rifles",
9305000000,80,Heading,wood - gun stock blocks,
9305000000,80,Heading,"wood - logs, other than fuel",
9306000000,80,Heading,ammunition,
9306000000,80,Heading,ballistic missiles,
9306000000,80,Heading,bombs,
9306000000,80,Heading,bullets,
9306000000,80,Heading,cards - ammunition,
9306000000,80,Heading,cards - blank (including industrial),
9306000000,80,Heading,darts,
9306000000,80,Heading,grenades (munitions),
9306000000,80,Heading,guided weapons and missiles,
9306000000,80,Heading,gyroscopes - munitions,
9306000000,80,Heading,lead shot for ammunition,
9306000000,80,Heading,missiles (guided weapons),
9306000000,80,Heading,munitions,
9306000000,80,Heading,rockets - ammunition,
9306000000,80,Heading,"shells, artillery",
9306000000,80,Heading,"shot, lead (for ammunition)",
9306000000,80,Heading,torpedoes,
9306000000,80,Heading,"weapons, guided missiles",
9307000000,80,Heading,bayonets,
9307000000,80,Heading,cutlasses,
9307000000,80,Heading,daggers,
9307000000,80,Heading,scabbards for side arms,
9307000000,80,Heading,"side arms (bayonets, swords, etc)",
9307000000,80,Heading,swords,
9400000000,80,Chapter,furniture (wooden),
9400000000,80,Chapter,wooden furniture,
9401000000,80,Heading,armchairs,
9401000000,80,Heading,beds,
9401000000,80,Heading,chairs,
9401000000,80,Heading,deck chairs,
9401000000,80,Heading,"divan seats, whether or not convertible into beds",
9401000000,80,Heading,motor vehicle parts and accessories - seats and parts thereof,
9401000000,80,Heading,rocking chairs,
9401000000,80,Heading,"seats (including aircraft and vehicle) and parts, thereof",
9401000000,80,Heading,stools,
9402000000,80,Heading,beds,
9402000000,80,Heading,bins - storage (furniture),
9402000000,80,Heading,dentist chairs not incorporating dental equipment,
9402000000,80,Heading,hospital furniture (excluding beds without mechanical fittings),
9402000000,80,Heading,medical furniture (excluding beds without mechanical fittings,
9402000000,80,Heading,operating tables,
9402000000,80,Heading,rocking chairs,
9402000000,80,Heading,surgical furniture,
9402000000,80,Heading,veterinary furniture,
9402100000,80,Commodity,dentist's chair,
9402900000,80,Commodity,gurney,
9402900000,80,Commodity,stretcher,
9403000000,80,Heading,"advertising materials - display stands, floor standing",
9403000000,80,Heading,altars,
9403000000,80,Heading,beds,
9403000000,80,Heading,bedsteads (metal),
9403000000,80,Heading,bookcases,
9403000000,80,Heading,cabinets (furniture),
9403000000,80,Heading,coffee tables,
9403000000,80,Heading,cots (furniture),
9403000000,80,Heading,counters (furniture),
9403000000,80,Heading,cupboards,
9403000000,80,Heading,desks,
9403000000,80,Heading,dining tables,
9403000000,80,Heading,"display stand, floor standing",
9403000000,80,Heading,divan beds,
9403000000,80,Heading,draught - screens,
9403000000,80,Heading,drawers (furniture),
9403000000,80,Heading,dressers,
9403000000,80,Heading,easels,
9403000000,80,Heading,furniture,
9403000000,80,Heading,garden furniture,
9403000000,80,Heading,hammocks (furniture),
9403000000,80,Heading,headboards,
9403000000,80,Heading,lockers (furniture),
9403000000,80,Heading,needlework tables,
9403000000,80,Heading,office equipment and furniture (excluding chairs) of metal,
9403000000,80,Heading,outdoor furniture,
9403000000,80,Heading,play-pens,
9403000000,80,Heading,shelves and shelving (furniture) floor standing/wall mounted,
9403000000,80,Heading,"stand, floor-standing furniture",
9403000000,80,Heading,storage bins and racks (floor-standing),
9403000000,80,Heading,tables (furniture),
9403000000,80,Heading,"trolleys, domestic (furniture)",
9403200000,80,Subheading,"bed frames, metal",
9403500000,80,Commodity,"bed frames, wood",
9404000000,80,Heading,"bedding, stuffed or sprung, excluding bed linen",
9404000000,80,Heading,"bedsprings, combination (mattress supports)",
9404000000,80,Heading,"cellular rubber mattresses, cushions, pillows",
9404000000,80,Heading,cushions,
9404000000,80,Heading,"duvets, padded or stuffed",
9404000000,80,Heading,eiderdowns (stuffed furnishings),
9404000000,80,Heading,"mattresses (bedding, excluding airbeds)",
9404000000,80,Heading,mattress supports,
9404000000,80,Heading,pillows (bedding),
9404000000,80,Heading,pouffes (stuffed furnishings),
9404000000,80,Heading,quilts (stuffed furnishings),
9404000000,80,Heading,"springs, combination, mattress supports",
9404000000,80,Heading,"springs, inner units for mattresses, etc)",
9404210000,80,Subheading,mattresses,
9404909000,80,Commodity,weighted blanket,
9405000000,80,Heading,"candelabra, not precious metal or antique",
9405000000,80,Heading,christmas tree lights,
9405000000,80,Heading,desk lamp,
9405000000,80,Heading,"diffusers, light",
9405000000,80,Heading,"globe shades, glass",
9405000000,80,Heading,lamps and lighting fittings,
9405000000,80,Heading,lighting fittings,
9405000000,80,Heading,photographic lighting equipment (non flash),
9405000000,80,Heading,searchlights,
9405000000,80,Heading,"spotlights, non-focusing",
9405000000,80,Heading,standard lamps,
9405000000,80,Heading,table lamps,
9405209100,80,Commodity,salt lamp,
9405210000,80,Subheading,bedside lamp,
9405219090,80,Commodity,Himalayan salt lamp,
9405219090,80,Commodity,salt lamp,
9405500000,80,Subheading,solar-powered lights,
9406000000,80,Heading,"building, pre-fabricated",
